zone,year,request_type,requested_mw,source,source_url,note
BGE,2026,demand,17.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2028,capacity,1710.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2029,capacity,2456.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2030,capacity,3291.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2031,capacity,4361.8,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2032,capacity,5709.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2033,capacity,5905.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2034,capacity,6667.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2035,capacity,6805.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2036,capacity,6805.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2037,capacity,6805.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2038,capacity,6805.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2039,capacity,6805.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2040,capacity,6805.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2041,capacity,7453.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2042,capacity,7453.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2043,capacity,7453.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2044,capacity,7453.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2045,capacity,7453.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
APS,2046,capacity,7453.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2026,capacity,403.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2027,capacity,703.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2028,capacity,1242.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2029,capacity,1891.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2030,capacity,4732.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2031,capacity,5583.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2032,capacity,6452.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2033,capacity,6837.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2034,capacity,6837.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2035,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2036,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2037,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2038,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2039,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2040,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2041,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2042,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2043,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2044,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2045,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
ATSI,2046,capacity,6962.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2026,capacity,1002.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2027,capacity,1596.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2028,capacity,2710.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2029,capacity,4800.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2030,capacity,7249.5,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2031,capacity,9742.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2032,capacity,12178.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2033,capacity,14257.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2034,capacity,15210.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2035,capacity,15588.6,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2036,capacity,15674.3,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2037,capacity,15690.9,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2038,capacity,15701.2,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2039,capacity,15710.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2040,capacity,15714.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2041,capacity,15718.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2042,capacity,15722.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2043,capacity,15726.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2044,capacity,15730.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2045,capacity,15734.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
COMED,2046,capacity,15738.4,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2026,capacity,35.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2027,capacity,270.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2028,capacity,1245.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2029,capacity,3250.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2030,capacity,4700.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2031,capacity,6020.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2032,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2033,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2034,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2035,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2036,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2037,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2038,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2039,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2040,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2041,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2042,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2043,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2044,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2045,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DAYTON,2046,capacity,6335.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2026,capacity,18.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2027,capacity,42.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2028,capacity,48.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2029,capacity,48.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2030,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2031,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2032,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2033,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2034,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2035,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2036,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2037,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2038,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2039,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
DEOK,2040,capacity,88.0,PJM LAS Large Load Adjustment Requests (Sep 2025),https://www.pjm.com/-/media/DotCom/committees-groups/subcommittees/las/2025/20250916/20250916-post-meeting---informational-only---large-load-adjustment-requests.xlsx,Submitted by EDC/LSE; not final PJM-accepted adjustments
